0.2521628836562645,0.6511409531479366,1
0.6198491971084709,0.5223809870744744,1
0.2063865647470714,0.29099582851911,1
0.24798172179983236,0.4227711898026977,1
0.39034252265950986,0.1812205237072836,1
0.4682771724542212,0.2360204404714088,1
0.453423625780477,0.42343243703521366,2
0.26470039544191887,0.5124193522329978,1
0.6850012911137134,0.5552776507813347,2
0.193244175552526,0.6439921296006474,1
0.5156340484591215,0.20312989976436113,2
0.4697930518019141,0.5579097679019944,2
0.4239315744145181,0.5036417696626926,2
0.8180485886150503,0.6937776357422853,2
0.8092952375923674,0.16032724694122036,2
0.6735405384185351,0.5833516876263473,2
0.6743655641639893,0.33099735722703005,2
0.3526511797573214,0.4983982387107164,2
0.21387283673902163,0.6119627411730253,1
0.5405009057683174,0.6482850995279026,1
0.0828892030206465,0.6121987110488865,1
0.3558155610296364,0.16525996063624565,1
0.5574148261720073,0.5875463219838981,1
0.7339836039459844,0.17775406298290186,2
0.42316352796814627,0.5552760301728203,2
0.8314898931540871,0.568951706914929,2
0.7965598345599219,0.2668604811808922,2
0.3975643825890647,0.5572903483935456,2
0.11426402295952237,0.37687530969333166,1
0.37558233431693544,0.5573300677104068,2
0.20708453742951483,0.7264636702420875,1
0.7023909560856725,0.7755540580978035,2
0.1876617174187255,0.3717284637097701,1
0.5170704065468044,0.5895729539101974,1
0.10371152864850935,0.3931318204449078,1
0.47906819651478355,0.6341170263435834,2
0.4424782931404496,0.5026189899248648,2
0.26002463641245227,0.5125529528143544,1
0.23848180194222202,0.6963835853635498,1
0.4351890473195231,0.6504342972439295,1
0.33059616813968584,0.4062644206546853,1
0.5752439575571858,0.5694935749887978,1
0.3729399715950407,0.8972209151523879,1
0.49368371804835964,0.6629446313918541,2
0.12577547474414874,0.4463622105786741,1
0.7295350966747479,0.7965469234853151,2
0.5725063398023151,0.4812367595797325,1
0.3611761719620722,0.38178445208970596,1
0.6696730509653648,0.9187219662210262,2
0.7477969857050066,0.42181839220039125,2
0.5836199589384112,0.3369863377879874,2
0.44494141636332746,0.43033823553550055,2
0.5322036954588749,0.7947865823332809,2
0.4512032326346693,0.764567822896083,1
0.243018205936465,0.586202191043867,1
0.3367784143511906,0.6387586925380202,1
0.858135075079048,0.5429960470189041,2
0.510463177495636,0.6795415366751789,1
0.2899149966658967,0.8629576105347228,1
0.6566105383284894,0.5489360097801392,1
0.8973962710904202,0.36502996332693893,2
0.4655430982066991,0.18856187307289562,1
0.130271455107847,0.44219985735308853,1
0.4725655388989177,0.08018128153702886,1
0.7595062218219497,0.40073359659921515,2
0.5973808219325074,0.4251719438050326,1
0.47639733234587617,0.7298656845717472,1
0.6673195526568729,0.4529292425798016,1
0.32504843111504234,0.5734675966456713,1
0.4701959941676081,0.32397596547634094,2
0.633380269890338,0.5435879812147387,1
0.41239298565473037,0.44359570560359474,2
0.3572941656964737,0.3524252096567148,1
0.6619840043938889,0.6432035930981761,2
0.8072810330608567,0.3110038660400905,2
0.3477427109039273,0.7036639695011453,1
0.7947791276058263,0.4314622579280193,2
0.5742947642199446,0.5454995723242548,1
0.46694470207212146,0.543953269557782,2
0.7703164460717633,0.6457926093830123,2
0.1873863893580116,0.4388701818343381,1
0.16339530522096019,0.4594010767688978,1
0.4163537724380505,0.3996977468037254,2
0.6413729407932214,0.13976308397477194,2
0.42357666404578453,0.7331876141297271,1
0.5826730473321299,0.3310212468403297,2
0.2578616066099887,0.643079136917034,1
0.36064026154680434,0.4325601901781681,2
0.49991052489447785,0.17559921738101064,1
0.08502994762698707,0.6220260549007081,1
0.3503304977738381,0.6714569505367417,1
0.3671416575553583,0.5018256794615735,2
0.09364127402737965,0.39083487690351165,1
0.4356805701076115,0.5511021362982843,2
0.51115289655626,0.44382674131396477,1
0.5810756246198691,0.25099158635936736,2
0.23718402926976062,0.5988214978308745,1
0.26911259290473516,0.5515331657210072,1
0.5645473485110568,0.5525563148463075,1
0.3660215103121544,0.5961615736810226,1
0.28070662284088765,0.28413648082890725,1
0.865358655305495,0.3948284661881324,2
0.594027768132606,0.5688255428888052,1
0.75970650111833,0.24628630275951857,2
0.2829209341079113,0.34830360818043826,1
0.5963618701224553,0.460647260239973,1
0.7767784236179599,0.2858452436815806,2
0.387116894036472,0.36651559986577453,1
0.648433692506343,0.35723008917581844,2
0.3654416946829465,0.5287613568972651,2
0.6800851376645062,0.7238929989575307,2
0.5870250697509508,0.8348722101237336,2
0.4379660532968542,0.49982861219873753,2
0.4371395254548474,0.16247982377948822,1
0.8766063882843285,0.6632112544317371,2
0.43522415893995214,0.597818444982693,2
0.42598556722789127,0.4805750156719212,2
0.6823676255343127,0.6182928039627628,2
0.26592145393795297,0.26736386047059757,1
0.5561114000449165,0.7263445409362934,2
0.32626012722470077,0.4249496469846197,1
0.4190200097289929,0.2790797760063173,1
0.9226491031119479,0.3576817787953989,2
0.6218373193650022,0.5536313418786711,1
0.5476291242297535,0.5187718851109002,1
0.17002317745751516,0.2450380983672698,1
0.1845016704455078,0.39041147140096943,1
0.7157012618401701,0.2277177230062476,2
0.3240778558310662,0.7708855120862926,1
0.36986140657139643,0.6677272323843738,1
0.4045285154527286,0.7572020254696292,1
0.49577678309132617,0.610551265610828,2
0.7793092929030974,0.7512237639386228,2
0.7875299667874875,0.7336431174734227,2
0.6716768225651645,0.4828792464347068,1
0.3249715669578348,0.3350731452440555,1
0.41584973157665006,0.13693424752068228,1
0.6762525786576452,0.3387787267846571,2
0.7843216146889893,0.5951148456852385,2
0.5215493419406136,0.7338777598025382,2
0.5848259098227092,0.7703788506726237,2
0.12965564630840337,0.3961638119331481,1
0.3782909985165729,0.16824270867666652,1
0.653752054017264,0.7425635720948787,2
0.18132964951620595,0.30859471224103774,1
0.8212824339011795,0.2758991276201919,2
0.5458607055524584,0.29761504048380283,2
0.8055679399758202,0.6957892860981132,2
0.42735799456005075,0.48219404978814784,2
0.3773870241468811,0.5958252029635679,2
0.5206064689917705,0.5585586806748749,1
0.4602871852703013,0.4636141310428262,2
0.38891984457012535,0.15760973284432966,1
0.8828509678677045,0.5853979081284558,2
0.6317388243324538,0.5506522159049146,1
0.6623439722220016,0.5552545763556455,1
0.6062211827317915,0.26268061238425156,2
0.1460908112786437,0.2658084148290413,1
0.699744679315792,0.44636389456433545,2
0.2578569514803494,0.6470216962665365,1
0.41727808663332433,0.5347147302533054,2
0.21889786037233605,0.5183554934063104,1
0.37909313720468707,0.6698395039092988,1
0.155150272995022,0.7407334973506771,1
0.32421089211142784,0.22588782265919638,1
0.5881763908403436,0.46016372667392125,1
0.38825578787835624,0.4377948478741624,2
0.6011720666344398,0.7328171910466832,2
0.5854795578645501,0.4932271576967084,1
0.18872257738183468,0.3425661209523635,1
0.6788243629064644,0.22965283084087756,2
0.13205074237675235,0.6025241716078716,1
0.10284189296145108,0.6580704517903924,1
0.6089015056108777,0.4278142640174632,1
0.18656226917899177,0.4166588396637653,1
0.7302301473790805,0.564194510798251,2
0.9124155625308967,0.4116061882428222,2
0.4917977335373912,0.06041223725279188,1
0.8570667559607514,0.4526538984903027,2
0.47170848112891045,0.5977631301330603,2
0.9241538463922693,0.5497505171722274,2
0.5988366137094912,0.6801639597274707,2
0.596753155740284,0.8835033988100026,2
0.7196202183736187,0.4871579080854453,1
0.9052309387376143,0.5120361630876652,2
0.4297851899643486,0.5659847686073923,2
0.5363929246429774,0.8209739374041453,2
0.5111288484051246,0.7044056708086464,2
0.5106263791160489,0.5619103883261991,1
0.6176115252538374,0.8291500299840497,2
0.5966403812265493,0.27281535422635267,2
0.5898567372333692,0.5633744777514857,1
0.2526786409623498,0.47085208523332617,1
0.4048375789681998,0.4110506790330586,2
0.48227676487498905,0.6106999259639958,2
0.23942587141850508,0.41437634532631773,1
0.0886753835190407,0.6655760495643612,1
0.30211284133482474,0.34250076470855695,1
0.42598336081124094,0.8313959140823779,1
0.6540503378725909,0.40700902531713024,2
